シアワセ,幸せ,1287,1287,66,-6.0807
シカ,しか,257,257,268,-2.7851
シカシ,しかし,555,555,282,-4.3927
シカタ,仕方,1284,1284,468,-4.9621
シカモ,しかも,555,555,48,-6.1757
シゴト,仕事,1283,1283,290,-6.0844
シゼン,自然,1287,1287,287,-6.6166
シタ,した,610,435,17,-5.6945
シタタメ,認め,1285,1285,52,-6.5666
シッカリ,しっかり,1282,1282,48,-6.1203
シテ,して,610,307,17,-5.1471
シテイ,してい,610,930,17,-6.9465
シテイル,している,610,919,17,-6.6917
シテル,してる,610,307,17,-6.9450
シニ,死に,751,751,161,-3.3438
シヌ,死ぬ,746,746,161,-3.3236
シネ,死ね,749,749,161,-6.3314
シバラク,しばらく,1282,1282,282,-6.6076
シマイ,しまい,1273,1273,282,-2.8214
シマウ,しまう,1253,1253,282,-2.7314
シマエ,しまえ,1265,1265,47,-2.9297
シマス,します,610,491,17,-6.9759
シマフ,しまふ,1277,1277,479,-5.3527
シメシ,示し,735,735,481,-5.7888
シメス,示す,731,731,481,-5.5329
シメセ,示せ,734,734,481,-5.5255
シモ,しも,333,333,437,-4.0209
シュンカン,瞬間,1314,1314,282,-6.9669
ショウカイ,紹介,1283,1283,375,-6.7919
ショウガ,しょうが,1284,1284,247,-6.8310
ショウサ,称さ,586,586,481,-6.1606
ショウサイ,詳細,1287,1287,468,-6.7194
ショウシ,称し,735,735,390,-6.7914
ショウシロ,称しろ,588,588,481,-6.0773
ショウジキ,正直,1287,1287,17,-6.9078
ショウス,称す,584,584,481,-6.0872
ショウスル,称する,583,583,481,-6.0810
ショウズ,生ず,593,593,43,-5.9234
ショウズル,生ずる,592,592,43,-5.9250
シヨウ,使用,1283,1283,375,-6.2621
シリ,知り,788,788,427,-5.8066
シル,知る,772,772,438,-5.6439
シルシ,記し,735,735,390,-6.7553
シルス,記す,731,731,481,-6.8141
シルセ,記せ,734,734,481,-6.8066
シレ,知れ,784,784,438,-5.8060
シレ,しれ,625,625,268,-6.1980
シレル,しれる,619,619,501,-6.4608
シレロ,しれろ,623,623,501,-6.4366
シロ,しろ,608,608,437,-1.9419
